filename,width,height,class,xmin,ymin,xmax,ymax
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,black_king,338,640,427,740
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,rank_1,793,82,1008,853
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,rank_2,702,87,893,852
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,rank_3,607,97,779,858
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,rank_4,516,99,667,867
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,rank_5,421,106,553,873
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,rank_6,320,114,437,880
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,rank_7,212,118,327,886
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,rank_8,98,127,236,890
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,file_a,98,731,1008,891
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,file_b,107,623,996,775
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,file_c,114,522,975,670
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,file_d,121,426,959,569
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,file_e,128,332,941,474
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,file_f,134,244,928,382
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,file_g,137,161,912,296
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,file_h,144,84,901,212
gn_1b87_23-Jun-2019-12-12_0045.jpg,1024,1024,outline,99,82,1010,891
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,black_pawn,532,95,590,169
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,black_pawn,538,279,598,356
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,white_pawn,457,361,512,432
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,white_pawn,736,236,789,309
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,black_queen,228,148,310,274
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,black_rook,116,177,197,269
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,white_rook,242,82,314,175
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,white_king,438,123,519,258
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,white_queen,311,227,396,349
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,black_knight,338,75,405,173
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,white_knight,221,552,299,644
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,black_bishop,340,552,408,630
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,white_bishop,758,527,825,615
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,black_king,334,128,421,262
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,rank_1,796,82,1008,852
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,rank_2,702,88,896,853
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,rank_3,606,97,779,861
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,rank_4,518,101,667,865
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,rank_5,423,105,550,871
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,rank_6,320,112,437,875
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,rank_7,211,119,329,887
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,rank_8,98,126,236,886
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,file_a,96,730,1011,890
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,file_b,106,621,993,775
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,file_c,115,521,973,669
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,file_d,119,427,958,569
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,file_e,127,334,940,473
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,file_f,134,244,931,382
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,file_g,140,162,914,292
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,file_h,142,86,902,209
gn_1b87_23-Jun-2019-12-12_0052.jpg,1024,1024,outline,97,86,1012,888
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,black_pawn,531,92,589,167
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,black_pawn,545,288,599,360
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,white_pawn,455,360,511,434
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,white_pawn,733,236,788,308
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,black_queen,189,656,288,753
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,black_rook,119,177,194,269
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,white_rook,242,84,312,178
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,white_king,324,665,415,767
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,white_queen,777,640,872,745
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,black_knight,338,75,403,174
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,white_knight,568,640,634,730
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,black_bishop,558,431,621,513
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,white_bishop,758,534,824,615
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,black_king,668,512,740,614
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,rank_1,796,82,1010,852
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,rank_2,702,87,894,854
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,rank_3,606,96,780,857
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,rank_4,516,99,668,865
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,rank_5,423,105,549,873
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,rank_6,320,113,438,877
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,rank_7,210,121,331,886
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,rank_8,99,126,238,892
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,file_a,97,730,1010,888
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,file_b,105,622,994,777
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,file_c,116,522,975,670
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,file_d,119,426,957,570
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,file_e,128,331,940,471
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,file_f,131,243,932,382
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,file_g,137,164,915,292
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,file_h,141,84,901,209
gn_1b87_23-Jun-2019-12-12_0059.jpg,1024,1024,outline,97,82,1008,887
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,black_pawn,533,96,590,171
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,black_pawn,732,164,794,241
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,white_pawn,445,361,505,432
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,white_pawn,879,514,944,593
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,black_queen,236,234,328,352
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,black_rook,233,453,315,539
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,white_rook,641,334,708,422
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,white_king,319,532,415,641
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,white_queen,546,630,618,725
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,black_knight,347,249,419,347
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,white_knight,149,448,232,538
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,black_bishop,550,435,618,517
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,white_bishop,451,551,520,628
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,black_king,329,138,416,267
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,rank_1,797,82,1011,852
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,rank_2,705,87,896,851
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,rank_3,611,97,779,860
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,rank_4,519,101,666,865
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,rank_5,424,108,549,871
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,rank_6,321,112,438,873
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,rank_7,208,118,334,886
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,rank_8,97,125,240,883
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,file_a,99,730,1012,886
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,file_b,105,621,990,774
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,file_c,114,522,977,666
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,file_d,124,426,958,566
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,file_e,131,332,942,471
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,file_f,138,247,929,377
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,file_g,140,165,916,290
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,file_h,142,86,903,212
gn_1b87_23-Jun-2019-12-12_0081.jpg,1024,1024,outline,94,82,1012,883
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,black_pawn,447,266,503,340
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,black_pawn,731,165,790,240
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,white_pawn,442,354,502,435
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,white_pawn,881,525,945,595
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,black_queen,111,791,237,878
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,black_rook,212,561,292,643
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,white_rook,640,336,711,422
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,white_king,808,9,894,154
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,white_queen,905,731,1007,832
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,black_knight,124,257,210,356
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,white_knight,350,156,419,265
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,black_bishop,671,438,736,523
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,white_bishop,337,435,403,517
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,black_king,146,49,240,183
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,rank_1,796,82,1012,851
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,rank_2,706,88,896,853
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,rank_3,611,95,779,857
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,rank_4,518,99,662,864
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,rank_5,423,105,550,873
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,rank_6,321,112,437,873
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,rank_7,211,115,332,884
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,rank_8,97,122,240,890
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,file_a,97,730,1012,886
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,file_b,106,622,990,773
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,file_c,115,523,979,665
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,file_d,121,427,958,565
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,file_e,129,334,944,470
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,file_f,136,245,931,383
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,file_g,141,166,915,295
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,file_h,145,87,902,210
gn_1b87_23-Jun-2019-12-12_0089.jpg,1024,1024,outline,98,82,1012,887
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,black_pawn,737,169,790,241
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,black_pawn,236,292,299,365
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,white_pawn,233,379,293,451
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,white_pawn,876,526,944,592
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,black_queen,855,267,942,399
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,black_rook,562,766,632,838
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,white_rook,327,545,407,627
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,white_king,549,212,623,339
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,white_queen,312,323,397,441
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,black_knight,551,525,623,612
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,white_knight,450,332,514,431
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,black_bishop,670,440,733,523
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,white_bishop,657,644,725,721
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,black_king,718,19,786,156
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,rank_1,796,83,1011,851
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,rank_2,707,88,897,852
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,rank_3,611,96,780,860
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,rank_4,519,100,663,865
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,rank_5,423,104,550,873
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,rank_6,320,112,437,873
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,rank_7,210,119,332,882
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,rank_8,93,122,241,887
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,file_a,96,734,1011,887
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,file_b,107,621,992,775
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,file_c,114,522,977,666
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,file_d,123,425,958,567
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,file_e,131,335,944,471
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,file_f,137,243,932,382
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,file_g,141,162,916,293
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,file_h,144,84,901,210
gn_1b87_23-Jun-2019-12-12_0103.jpg,1024,1024,outline,93,82,1011,888
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,black_pawn,733,164,788,245
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,black_pawn,244,295,302,366
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,white_pawn,236,377,292,448
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,white_pawn,880,519,942,593
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,black_queen,850,269,944,401
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,black_rook,350,453,425,534
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,white_rook,327,544,402,628
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,white_king,94,347,211,467
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,white_queen,433,128,505,262
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,black_knight,438,526,510,614
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,white_knight,447,331,512,430
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,black_bishop,650,543,719,623
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,white_bishop,911,761,989,843
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,black_king,715,22,789,161
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,rank_1,796,84,1010,852
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,rank_2,706,87,897,854
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,rank_3,608,95,780,861
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,rank_4,519,97,666,866
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,rank_5,424,106,551,874
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,rank_6,321,113,437,871
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,rank_7,207,118,333,882
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,rank_8,97,123,242,890
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,file_a,96,732,1012,886
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,file_b,103,622,992,774
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,file_c,116,526,977,666
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,file_d,121,426,958,564
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,file_e,129,331,942,471
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,file_f,133,245,931,380
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,file_g,140,165,916,292
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,file_h,145,84,902,210
gn_1b87_23-Jun-2019-12-12_0110.jpg,1024,1024,outline,97,83,1014,886
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,black_pawn,525,266,585,345
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,black_pawn,347,377,410,441
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,white_pawn,232,374,293,451
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,white_pawn,881,525,942,597
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,black_queen,354,639,442,743
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,black_rook,650,313,716,406
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,white_rook,650,430,714,514
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,white_king,634,15,705,162
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,white_queen,337,61,412,191
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,black_knight,673,627,744,713
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,white_knight,432,421,507,521
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,black_bishop,653,547,719,625
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,white_bishop,907,764,992,840
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,black_king,228,144,320,275
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,rank_1,796,84,1011,853
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,rank_2,706,88,896,854
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,rank_3,611,95,781,858
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,rank_4,516,97,663,865
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,rank_5,423,104,550,874
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,rank_6,320,112,438,874
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,rank_7,210,117,333,880
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,rank_8,98,122,242,890
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,file_a,101,734,1012,883
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,file_b,103,623,993,774
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,file_c,114,521,975,666
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,file_d,124,427,957,564
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,file_e,131,331,945,471
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,file_f,137,244,933,382
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,file_g,142,162,919,290
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,file_h,145,83,905,208
gn_1b87_23-Jun-2019-12-12_0118.jpg,1024,1024,outline,99,82,1012,884
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,black_pawn,349,270,406,341
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,black_pawn,342,464,406,531
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,white_pawn,719,144,781,228
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,white_pawn,551,660,619,721
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,black_queen,357,643,438,741
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,black_rook,453,275,521,361
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,white_rook,647,427,714,515
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,white_king,215,238,308,358
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,white_queen,127,74,216,201
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,black_knight,337,540,411,623
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,white_knight,432,428,502,518
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,black_bishop,455,553,523,631
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,white_bishop,454,144,515,245
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,black_king,206,330,306,449
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,rank_1,798,83,1007,853
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,rank_2,705,87,892,854
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,rank_3,610,96,779,857
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,rank_4,512,99,664,864
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,rank_5,424,105,549,871
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,rank_6,320,110,436,873
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,rank_7,208,118,332,882
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,rank_8,97,123,242,890
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,file_a,98,734,1010,884
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,file_b,106,623,992,774
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,file_c,115,525,972,665
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,file_d,119,425,959,567
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,file_e,132,332,942,471
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,file_f,136,244,932,378
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,file_g,141,164,918,291
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,file_h,146,83,905,210
gn_1b87_23-Jun-2019-12-12_0129.jpg,1024,1024,outline,96,84,1012,882
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,black_pawn,345,273,410,347
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,black_pawn,344,466,405,535
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,white_pawn,724,149,779,231
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,white_pawn,558,653,618,721
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,black_queen,358,643,441,744
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,black_rook,454,275,523,365
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,white_rook,647,427,715,510
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,white_king,215,232,310,357
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,white_queen,120,73,220,204
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,black_knight,334,539,412,619
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,white_knight,432,423,505,519
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,black_bishop,455,548,525,630
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,white_bishop,454,148,515,245
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,black_king,211,335,308,454
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,rank_1,798,84,1011,852
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,rank_2,706,90,894,856
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,rank_3,608,96,779,858
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,rank_4,519,100,666,865
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,rank_5,424,108,550,871
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,rank_6,319,113,440,874
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,rank_7,210,118,333,882
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,rank_8,96,121,242,887
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,file_a,96,731,1010,890
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,file_b,107,623,993,773
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,file_c,114,521,976,666
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,file_d,120,426,957,565
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,file_e,129,334,941,470
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,file_f,134,244,929,378
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,file_g,140,164,914,291
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,file_h,144,86,905,212
gn_1b87_23-Jun-2019-12-12_0130.jpg,1024,1024,outline,96,86,1007,888
gn_1b87_23-Jun-2019-12-12_0146.jpg,1024,1024,black_pawn,336,183,398,254
gn_1b87_23-Jun-2019-12-12_0146.jpg,1024,1024,black_pawn,349,271,410,345
gn_1b87_23-Jun-2019-12-12_0146.jpg,1024,1024,white_pawn,564,182,620,264
gn_1b87_23-Jun-2019-12-12_0146.jpg,1024,1024,white_pawn,671,648,729,710
gn_1b87_23-Jun-2019-12-12_0146.jpg,1024,1024,black_queen,420,139,490,269
gn_1b87_23-Jun-2019-12-12_0146.jpg,1024,1024,black_rook,740,227,801,328
gn_1b87_23-Jun-2019-12-12_0146.jpg,1024,1024,white_rook,647,426,716,517
